Frame,pitch_001_X,pitch_001_Y,pitch_001_Z,pitch_002_X,pitch_002_Y,pitch_002_Z,pitch_003_X,pitch_003_Y,pitch_003_Z,right_001_X,right_001_Y,right_001_Z,right_002_X,right_002_Y,right_002_Z,right_003_X,right_003_Y,right_003_Z,right_004_X,right_004_Y,right_004_Z,right_005_X,right_005_Y,right_005_Z,right_006_X,right_006_Y,right_006_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_pitch_001_X,zed_pitch_001_Y,zed_pitch_001_Z,zed_pitch_002_X,zed_pitch_002_Y,zed_pitch_002_Z,zed_pitch_003_X,zed_pitch_003_Y,zed_pitch_003_Z,zed_pitch_004_X,zed_pitch_004_Y,zed_pitch_004_Z
27199,3572.910645,1497.555298,355.380127,3573.539307,1304.975098,340.429504,3565.763916,1077.650146,372.349243,3287.7771,1437.400879,220.934326,3297.15625,1381.729126,315.26651,3343.652588,1387.279785,310.324402,3330.227539,1467.732666,299.851288,3275.178955,1436.891968,311.859711,3317.520508,1432.393555,323.883392,3871.573486,1661.930176,21.496881,3789.260742,1644.597412,-66.377251,3817.930664,1560.900513,-68.745636,3834.651367,1329.181519,137.663528,3758.572021,1324.236084,182.585052,3765.881836,1331.52124,36.306744,3811.474365,1310.236206,-11.358788
27200,3572.882324,1497.600098,355.423798,3573.527344,1305.013306,340.444611,3565.7854,1077.709717,372.359955,3287.755371,1437.437744,220.868088,3296.947021,1381.913208,315.374481,3343.435059,1387.545898,310.366486,3329.997314,1467.817871,299.729218,3274.924316,1437.040649,311.811646,3317.166504,1432.684937,323.834961,3871.572998,1661.968994,21.484259,3789.273193,1644.627197,-66.387291,3817.906738,1560.929321,-68.726357,3834.583984,1329.190674,137.679581,3758.565918,1324.269775,182.577194,3765.833496,1331.551758,36.32045,3811.475098,1310.250122,-11.29521
27201,3572.914062,1497.61084,355.469879,3573.508789,1305.044678,340.437073,3565.785889,1077.720581,372.352966,3287.713135,1437.466797,220.802704,3296.786621,1382.057983,315.389984,3343.265381,1387.819946,310.481659,3329.692383,1467.956665,299.604584,3274.60083,1437.226318,311.739868,3317.286621,1432.984009,323.540222,3871.550293,1661.98938,21.49802,3789.281738,1644.655151,-66.37458,3817.891113,1560.952026,-68.718582,3834.568604,1329.209839,137.68959,3758.563721,1324.292114,182.573303,3765.794434,1331.574097,36.341484,3811.42627,1310.258057,-11.230694
27202,3572.919922,1497.621582,355.482117,3573.493164,1305.087646,340.432953,3565.791748,1077.743896,372.339996,3287.66748,1437.481445,220.753174,3296.637939,1382.119629,315.277985,3343.042236,1388.229248,310.655762,3329.438232,1468.109497,299.440948,3274.315918,1437.388062,311.651917,3317.052246,1433.355591,323.4729,3871.540039,1662.025391,21.500946,3789.269287,1644.690674,-66.386238,3817.892334,1560.994019,-68.697281,3834.573242,1329.267334,137.641006,3758.556152,1324.298828,182.570511,3765.790283,1331.598267,36.353737,3811.427979,1310.270996,-11.191706
27203,3572.882568,1497.656372,355.454773,3573.470215,1305.129639,340.432892,3565.79541,1077.765869,372.3526,3287.643555,1437.484375,220.69548,3296.348389,1382.244019,315.299469,3342.824951,1388.52771,310.757507,3329.074951,1468.383667,299.296692,3273.782715,1437.668091,311.209412,3316.671143,1433.561768,323.421204,3871.536133,1662.046021,21.504383,3789.265869,1644.713135,-66.389793,3817.89917,1560.991577,-68.711884,3834.579102,1329.249146,137.628403,3758.576416,1324.312866,182.548508,3765.775879,1331.606079,36.347466,3811.413818,1310.281982,-11.199783
27204,3572.887695,1497.67334,355.434814,3573.468262,1305.150757,340.43045,3565.809082,1077.785034,372.344543,3287.614502,1437.461426,220.620087,3296.048096,1382.490112,315.365204,3342.535156,1388.966919,310.879547,3328.802246,1468.555176,299.081421,3273.560547,1438.505493,311.114502,3316.208252,1433.800659,323.396667,3871.541748,1662.033813,21.51165,3789.27417,1644.717529,-66.384933,3817.910889,1561.01709,-68.701164,3834.593262,1329.314941,137.596481,3758.601318,1324.345703,182.533569,3765.762207,1331.616211,36.349842,3811.431885,1310.297852,-11.1708
27205,3572.894287,1497.689941,355.446411,3573.480225,1305.155273,340.451172,3565.814453,1077.790771,372.329681,3287.529541,1437.394531,220.493515,3295.656006,1382.77478,315.525513,3342.087158,1389.457397,311.136444,3328.468994,1468.922607,298.817474,3273.292969,1438.700562,310.940369,3315.933105,1434.037354,323.373077,3871.547607,1662.032837,21.508139,3789.262939,1644.726929,-66.380112,3817.891602,1561.023926,-68.680702,3834.622314,1329.334595,137.584351,3758.610107,1324.363281,182.511841,3765.770508,1331.625122,36.358379,3811.434326,1310.294922,-11.16677
27206,3572.913818,1497.690308,355.448944,3573.490723,1305.153442,340.46225,3565.824707,1077.807129,372.329071,3287.546631,1437.406982,220.501663,3295.342041,1383.011108,315.69751,3341.641846,1389.899658,311.397369,3328.1875,1469.134033,298.605621,3272.89209,1438.87146,310.846405,3315.636719,1434.302368,323.349365,3871.549072,1662.040039,21.512777,3789.258789,1644.735962,-66.390564,3817.904297,1561.027222,-68.676628,3834.648682,1329.3573,137.563141,3758.614746,1324.377686,182.511459,3765.790039,1331.626099,36.355743,3811.437256,1310.303467,-11.189563
27207,3572.905029,1497.685791,355.446198,3573.518555,1305.160767,340.405212,3565.827881,1077.831421,372.319519,3287.455566,1437.320801,220.371246,3294.946777,1383.330811,315.960083,3341.366699,1390.246094,311.531647,3327.844482,1469.305542,298.398132,3272.465088,1439.030151,310.80069,3315.338135,1434.612061,323.322021,3871.551025,1662.039917,21.523651,3789.287109,1644.7323,-66.388924,3817.929932,1561.030029,-68.680222,3834.671875,1329.358643,137.544495,3758.61792,1324.384888,182.50029,3765.822754,1331.630981,36.3507,3811.46582,1310.299805,-11.243292
27208,3572.927246,1497.68457,355.437469,3573.525146,1305.157227,340.371918,3565.833496,1077.820679,372.316528,3287.405029,1437.296143,220.304932,3294.590088,1383.678345,316.181122,3341.138428,1390.594727,311.596497,3327.463623,1469.497803,298.177917,3272.123535,1439.150513,310.712189,3314.983887,1434.986328,323.300629,3871.571777,1662.017822,21.523659,3789.297852,1644.718262,-66.394409,3817.961426,1561.024658,-68.699203,3834.698486,1329.362671,137.525116,3758.625977,1324.367432,182.483032,3765.835449,1331.627197,36.335957,3811.497314,1310.290649,-11.263197
27209,3572.984619,1497.749268,355.352081,3573.538574,1305.17395,340.507935,3565.829834,1077.80835,372.291748,3287.431152,1437.174683,220.036911,3294.098389,1384.17627,316.412292,3340.761719,1391.164673,311.796539,3326.972656,1469.667358,297.908112,3271.798584,1439.300171,310.610291,3314.015625,1435.460938,323.756287,3871.596924,1661.999756,21.523117,3789.315918,1644.701416,-66.39637,3817.965332,1561.022461,-68.691414,3834.740723,1329.379761,137.505478,3758.639648,1324.367676,182.476303,3765.866455,1331.612183,36.309654,3811.498779,1310.285522,-11.31492
27210,3573.005371,1497.765259,355.32666,3573.551758,1305.148682,340.554962,3565.834229,1077.787476,372.273438,3287.381348,1437.121826,219.967804,3293.824219,1384.453247,316.624664,3340.462402,1391.609619,311.773315,3326.612305,1469.807129,297.660919,3271.46875,1439.445679,310.512238,3313.674805,1435.737061,323.630157,3871.599854,1661.984131,21.520735,3789.32959,1644.693726,-66.397301,3818.00415,1560.994019,-68.738907,3834.78125,1329.382446,137.490341,3758.619385,1324.367798,182.482178,3765.921143,1331.585449,36.294266,3811.552246,1310.285156,-11.404982
27211,3573.028076,1497.760254,355.327911,3573.574951,1305.126709,340.519012,3565.830566,1077.76355,372.262695,3287.315674,1437.102173,219.877136,3293.365723,1384.8573,316.619537,3340.261963,1392.018555,311.809509,3326.117432,1470.04834,297.472687,3271.087402,1439.557007,310.3815,3313.416992,1436.081665,323.298004,3871.610352,1661.938599,21.527369,3789.336426,1644.666016,-66.41465,3818.004395,1560.969116,-68.727989,3834.823242,1329.364014,137.484634,3758.617432,1324.355225,182.478134,3765.951172,1331.570435,36.284473,3811.561035,1310.275024,-11.441083
27212,3573.108643,1497.681396,355.289398,3573.601074,1305.096558,340.496765,3565.837891,1077.758423,372.255432,3287.269043,1437.105591,219.70134,3293.078857,1385.134399,316.695374,3339.931885,1392.551514,311.787628,3325.758301,1470.243652,297.205627,3270.231934,1440.030396,310.409607,3312.744141,1436.136963,323.112671,3871.611816,1661.913452,21.526989,3789.349365,1644.640625,-66.40168,3818.012939,1560.934692,-68.747635,3834.844238,1329.359253,137.479874,3758.627197,1324.330811,182.484619,3765.987305,1331.547363,36.265194,3811.567871,1310.259888,-11.5115
27213,3573.026123,1497.704712,355.288635,3573.606201,1305.060791,340.471252,3565.851807,1077.719849,372.253815,3287.164062,1437.089355,219.643524,3292.780518,1385.366821,316.736572,3339.531494,1393.04126,311.867554,3325.362549,1470.414062,296.884125,3269.179932,1440.095703,310.490753,3312.401123,1436.356934,322.995392,3871.629395,1661.889648,21.507505,3789.362549,1644.605469,-66.393799,3818.044922,1560.904297,-68.763306,3834.863281,1329.353271,137.479401,3758.617188,1324.302002,182.488403,3766.002441,1331.523193,36.244083,3811.602539,1310.251831,-11.556483
27214,3573.006592,1497.577759,355.330353,3573.607666,1305.016113,340.483948,3565.836914,1077.696167,372.256256,3286.89624,1437.181641,219.391281,3292.45752,1385.607666,316.797089,3339.200439,1393.636597,311.873779,3324.91333,1470.555786,296.486298,3268.71875,1440.158081,310.494049,3312.045654,1436.580322,322.895294,3871.772461,1661.76355,21.461514,3789.366943,1644.586304,-66.403404,3818.058594,1560.857422,-68.766602,3834.876953,1329.3125,137.490402,3758.623779,1324.285767,182.504852,3766.03418,1331.503418,36.239513,3811.624512,1310.231934,-11.601141
27215,3573.047363,1497.621338,355.328186,3573.633789,1304.986816,340.491302,3565.735596,1077.564453,372.225861,3286.797119,1437.226562,219.338196,3292.043701,1385.857544,316.862091,3338.967529,1394.318481,311.860748,3324.526855,1470.687988,296.11087,3268.649414,1440.33252,310.142609,3311.937988,1437.055176,322.762909,3871.745117,1661.713135,21.485912,3789.366211,1644.533325,-66.410675,3818.059326,1560.82373,-68.785774,3834.864746,1329.292114,137.50029,3758.603271,1324.264526,182.51944,3766.050049,1331.483887,36.225082,3811.620605,1310.233154,-11.600599
27216,3572.981445,1497.53064,355.328644,3573.652344,1304.98938,340.462524,3565.720947,1077.546509,372.221832,3286.665527,1437.260498,219.279343,3291.73291,1386.077759,316.883636,3338.634277,1394.65564,311.717957,3324.088135,1470.829102,295.741791,3268.523926,1440.523315,309.805145,3311.500977,1437.391235,322.652161,3871.721191,1661.681641,21.493896,3789.337158,1644.523682,-66.411926,3818.049316,1560.79541,-68.786842,3834.84668,1329.255249,137.504883,3758.603027,1324.245605,182.517975,3766.045898,1331.459839,36.210758,3811.611328,1310.230103,-11.599191
27217,3573.003906,1497.454834,355.373871,3573.623535,1304.962646,340.535217,3565.710449,1077.51062,372.222778,3286.545166,1437.292358,219.229843,3291.507812,1386.283936,316.926758,3338.379639,1395.042358,311.676422,3323.719971,1470.932495,295.400391,3268.458252,1440.518921,309.42276,3310.996826,1437.800293,322.608398,3871.719238,1661.656738,21.501291,3789.338623,1644.507324,-66.384338,3818.044189,1560.787598,-68.810623,3834.831787,1329.232666,137.516678,3758.610107,1324.223999,182.540939,3766.032471,1331.459106,36.198757,3811.630859,1310.22229,-11.62319
27218,3572.956543,1497.451782,355.339264,3573.607666,1304.954956,340.552734,3565.707764,1077.51416,372.245209,3286.402588,1437.338867,219.182236,3291.094238,1386.585693,316.805511,3338.095215,1395.504272,311.503784,3323.339355,1471.055054,295.078857,3268.162842,1440.851929,309.182129,3310.695557,1438.401855,322.604614,3871.713379,1661.637695,21.500736,3789.331543,1644.501831,-66.39489,3818.044678,1560.769653,-68.797646,3834.830811,1329.231689,137.53627,3758.50708,1324.128906,182.542618,3766.015869,1331.437988,36.19989,3811.611084,1310.208984,-11.598461
27219,3572.944336,1497.456665,355.330078,3573.613037,1304.942139,340.589539,3565.69165,1077.509399,372.250702,3286.173584,1437.366211,219.10907,3290.64502,1386.877441,316.877808,3337.840576,1395.99585,311.463379,3322.967773,1471.175537,294.683289,3267.969482,1441.004517,308.990723,3310.588867,1438.569458,322.49942,3871.685547,1661.634521,21.514502,3789.32373,1644.499146,-66.403091,3818.020996,1560.762085,-68.804001,3834.8125,1329.213013,137.560455,3758.561035,1324.187256,182.580551,3765.994629,1331.445435,36.195,3811.591797,1310.210327,-11.57071
27220,3572.944092,1497.466675,355.350006,3573.595703,1304.957397,340.590759,3565.691162,1077.516113,372.269653,3286.000488,1437.451172,219.087402,3290.238525,1387.149658,317.036835,3337.442627,1396.709961,311.514191,3322.570312,1471.47522,294.225677,3267.204102,1441.328003,308.888489,3310.256836,1438.799316,322.401672,3871.689453,1661.687256,21.500315,3789.327393,1644.505249,-66.392761,3817.987061,1560.775879,-68.796204,3834.7854,1329.147339,137.600586,3758.595459,1324.197144,182.569748,3765.961914,1331.456055,36.209557,3811.553467,1310.211426,-11.521467
27221,3572.982422,1497.468018,355.39798,3573.577148,1304.967407,340.612946,3565.697021,1077.50293,372.292542,3285.782715,1437.55188,219.100204,3289.984619,1387.34668,317.081116,3337.130127,1397.222168,311.489563,3322.183594,1471.657227,293.83429,3266.285889,1441.561768,308.508789,3309.912842,1439.021484,322.248993,3871.576172,1661.79248,21.538404,3789.313477,1644.525513,-66.381035,3817.971436,1560.793091,-68.769272,3834.730957,1329.197144,137.603027,3758.526123,1324.226318,182.751022,3765.943604,1331.463013,36.227234,3811.550781,1310.209473,-11.48068
27222,3572.919434,1497.483276,355.376251,3573.578125,1304.980103,340.629486,3565.69873,1077.522949,372.30368,3285.643799,1437.737305,219.083221,3289.593994,1387.793579,317.062195,3337.15332,1397.840576,311.358246,3321.740967,1471.699829,293.523499,3266.302979,1441.303589,308.186188,3309.343262,1439.31665,322.117981,3871.69873,1661.774414,21.464895,3789.292236,1644.556763,-66.377266,3817.944336,1560.82019,-68.751213,3834.685547,1329.155518,137.641769,3758.479004,1324.224121,182.799622,3765.902832,1331.487549,36.245747,3811.51709,1310.241089,-11.392782
27223,3572.959961,1497.488403,355.41629,3573.557129,1305.01123,340.673462,3565.702393,1077.543945,372.296387,3285.408447,1437.671387,219.112427,3289.325928,1387.994629,317.121521,3336.994873,1398.470337,311.039093,3321.249756,1471.760254,293.116119,3266.174805,1441.361206,307.92514,3308.846191,1439.651855,321.940369,3871.577148,1661.880371,21.505688,3789.283691,1644.586548,-66.382027,3817.929932,1560.870239,-68.752808,3834.62915,1329.159912,137.673569,3758.54541,1324.236694,182.59581,3765.869385,1331.515259,36.269932,3811.487305,1310.234253,-11.344825
27224,3572.88916,1497.574585,355.436707,3573.521729,1305.041016,340.701599,3565.798096,1077.644775,372.348663,3285.17627,1437.832153,219.113098,3288.766602,1388.244507,317.403961,3336.698242,1398.892822,310.848053,3320.894287,1471.825073,292.705536,3265.370117,1441.647583,308.300201,3308.322021,1439.921509,321.796234,3871.554199,1661.951782,21.492098,3789.280762,1644.610352,-66.372261,3817.917725,1560.911499,-68.734215,3834.584229,1329.175049,137.693466,3758.57373,1324.230225,182.581207,3765.836182,1331.537476,36.304016,3811.456299,1310.24646,-11.326346
27225,3572.882324,1497.628784,355.435822,3573.507568,1305.09082,340.686218,3565.81543,1077.682251,372.35144,3284.9729,1438.077515,219.035614,3288.486816,1388.421875,317.444641,3336.209961,1399.382202,310.717529,3320.5625,1471.967163,292.276276,3265.049072,1441.765259,308.141998,3307.938721,1440.172363,321.671051,3871.562744,1661.998291,21.476337,3789.279053,1644.63562,-66.379776,3817.915771,1560.953979,-68.732277,3834.548584,1329.176758,137.692505,3758.597412,1324.248413,182.576187,3765.79541,1331.566772,36.330902,3811.438965,1310.274414,-11.217241
27226,3572.888184,1497.652466,355.43277,3573.480957,1305.123779,340.674011,3565.819336,1077.707031,372.366821,3284.717529,1438.239502,218.948486,3288.15625,1388.689209,317.477417,3335.749268,1399.844238,310.73407,3320.229492,1472.075806,291.931763,3264.721436,1441.939941,308.041565,3307.520752,1440.478271,321.574463,3871.554932,1662.035034,21.46867,3789.26416,1644.651733,-66.377991,3817.894775,1560.990601,-68.71907,3834.534424,1329.205933,137.68515,3758.58374,1324.265991,182.574539,3765.789062,1331.579346,36.34293,3811.436035,1310.268921,-11.23788
27227,3572.88208,1497.660645,355.452271,3573.452637,1305.158203,340.689972,3565.825684,1077.729858,372.358521,3284.561768,1438.405884,218.854721,3287.862305,1388.997437,317.671936,3335.515137,1400.214111,310.508209,3319.843262,1472.116821,291.605042,3264.525635,1442.272339,307.984131,3307.205078,1440.709961,321.463348,3871.548828,1662.042114,21.468117,3789.287842,1644.686401,-66.3759,3817.874512,1561.019897,-68.70005,3834.541992,1329.220947,137.69635,3758.581055,1324.278564,182.561203,3765.787598,1331.590332,36.364048,3811.404297,1310.288086,-11.206832
27228,3572.880371,1497.664062,355.45163,3573.458984,1305.179565,340.705963,3565.825195,1077.751953,372.356659,3284.39502,1438.605835,218.800049,3287.506592,1389.154663,317.88327,3334.970215,1400.507202,310.568481,3319.445801,1472.138062,291.287598,3264.267822,1442.414795,307.876709,3306.86084,1440.928345,321.322418,3871.552979,1662.068115,21.474117,3789.271484,1644.688599,-66.376076,3817.888672,1561.068481,-68.698212,3834.549805,1329.240112,137.690399,3758.598877,1324.306641,182.537125,3765.773193,1331.604004,36.35088,3811.430176,1310.279541,-11.176727
27229,3572.882812,1497.665283,355.442413,3573.449219,1305.188721,340.687012,3565.826904,1077.762085,372.341644,3284.123779,1438.825195,218.971985,3287.218262,1389.343018,317.965759,3334.640869,1401.08606,310.543549,3319.055176,1472.232178,290.995728,3263.983154,1442.502197,307.77124,3306.390137,1441.227417,321.155029,3871.54126,1662.069214,21.489895,3789.255859,1644.709961,-66.387558,3817.879395,1561.079346,-68.675179,3834.592041,1329.307129,137.639633,3758.541016,1324.345215,182.731674,3765.775635,1331.608887,36.354641,3811.415283,1310.303589,-11.138354
27230,3572.900635,1497.68103,355.45697,3573.460449,1305.190308,340.661407,3565.837402,1077.777222,372.31308,3284.027588,1438.792358,218.943939,3286.8125,1389.589844,318.054657,3334.328369,1401.805908,310.299683,3318.688232,1472.325684,290.715027,3263.575928,1442.67688,307.617706,3305.988525,1441.443726,321.054901,3871.535889,1662.069458,21.496481,3789.258301,1644.704834,-66.380363,3817.887451,1561.081421,-68.688629,3834.635254,1329.319946,137.606079,3758.578369,1324.353149,182.53479,3765.777832,1331.623779,36.35955,3811.444824,1310.300415,-11.215917
27231,3572.903564,1497.682007,355.442657,3573.477783,1305.202637,340.656158,3565.833008,1077.777344,372.31192,3283.882568,1438.858032,218.903839,3286.500244,1389.774536,318.134216,3334.050537,1402.228516,310.151733,3318.3479,1472.427368,290.468628,3262.869141,1442.722656,307.33374,3305.784424,1441.631226,320.776031,3871.546143,1662.029785,21.503004,3789.278809,1644.699219,-66.381279,3817.908203,1561.043945,-68.695168,3834.666016,1329.334595,137.571899,3758.626221,1324.347412,182.497223,3765.797363,1331.628906,36.347961,3811.470703,1310.304565,-11.216486
